LCSC,Ref,Status,Detail
C429844,J8,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
C429844,J9,ADJUDICATED-MODEL-REG,"The 5.9 mm bbox-centre finding is not a placement offset: this right-angle connector's mating barrel extends 11.6 mm from the PCB datum, so its body is intentionally highly asymmetric about the five-hole land.  The final twin registers the unique signal-hole datum (our pad 1 to JLC pad 1) at 0 degrees, with no model rotation or free-form translation override.  The independent hole-centre comparison establishes that both pad-1 centres are the footprint origin and that all four ground-hole centres also agree. The render review must show all nine mating barrels pointing outward at their assigned board edges.  The bbox-centre heuristic is inapplicable to this asymmetric edge connector.  This entry does not waive the drill-size DFM gate or the order-preview orientation inspection.
"
C225477,J12,MODEL-REG-OK,body on courtyard (0.00mm)
C2932107,J11,MODEL-REG-OK,body on courtyard (0.00mm)
C5121458,U1,MODEL-REG-OK,body on courtyard (0.00mm)
C83270,D1,MODEL-REG-OK,body on courtyard (0.00mm)
C5452432,U2,MODEL-REG-OK,body on courtyard (0.00mm)
C1972959,U4,MODEL-REG-OK,body on courtyard (0.00mm)
C2866134,U3,MODEL-REG-OK,body on courtyard (0.01mm)
C5184243,J1,ADJUDICATED-MODEL-REG,"GCT USB4105 Rev B (retained SHA-256 fb331fbabee8392ed2937ed757c1610cb0f174b84625147c0b580a18eea8c0e5) is the land-pattern and edge-datum authority.  The twin's independent numbered-pad fit is 0.00 mm and its exact-code JLC body seats over all contacts and shell stakes at the south edge with JLC's own model transform. The reported 2.1 mm body-centre displacement is the expected bbox bias of an asymmetric right-angle receptacle plus a different library origin, not a lead-registration error.  No model rotation or translation override is applied; the human assembly preview must still confirm the receptacle opens outward from the board edge.
"
